promptId,movieId,score,reason
0595,22,0.9,"Unyielding rebel rallies his people to a hard-won, stirring triumph"
0595,28,0.85,Ground control and stranded astronauts race against disaster with heroic grit
0595,215,0.8,A mysterious voice drives a farmer to build a magical baseball field and inspire a community
0595,15,0.75,Music teacher’s passion and perseverance transform a school and his own life
0595,41,0.7,Spoiled heir rediscovers drive through ridiculous challenges to his family’s estate
0595,284,0.65,"Former golf prodigy defies the odds with one glorious, audacious shot"
0595,763,0.6,Hockey rookie’s unorthodox style and sheer determination electrify the rink
0595,96,0.55,Shape-shifting hero endures brutal trials to protect a young boy’s fate
0595,237,0.5,Sports agent’s risky comeback captures the roar of victory and the thrill of the pitch
0596,56,1.0,"Intersecting criminal tales unfold in razor-sharp, darkly comic dialogue"
0596,160,0.95,Cutthroat salesmen trade barbs in a searing portrait of desperate ambition
0596,100,0.9,Suburban crime caper with deadpan humor that skewers small-town America
0596,474,0.85,Apocalyptic satire wields biting wit about nuclear folly and human absurdity
0596,475,0.8,"Raw portrait of addiction and friendship delivered in scathing, slang-rich bursts"
0596,156,0.75,"Heist gone sideways delivered in jagged, ironic bursts of operative banter"
0596,42,0.7,Day-in-the-life banter from the convenience store counter cuts to the heart of mundanity
0596,171,0.65,Grotesque apartment building becomes backdrop for dark comedy about human greed
0596,11,0.6,"Two detectives spar over a gruesome case in a grim, sardonic crime drama"
0596,92,0.55,"Hot-wired crime spree sparks manic, razor-tongued exchanges and twisted romance"
0597,8,1.0,A sweet-spoken pig’s cheerful charm and simple joys warm every heart
0597,94,0.95,Resourceful youngster defends home against bumbling burglars with pure fun
0597,21,0.9,"Merry puppet pirate adventure brims with song, silliness, and good-natured fun"
0597,1,0.85,"Lovable toys band together for playful adventures in a cozy, heartfelt tale"
0597,78,0.8,"Boy and whale forge a gentle, uplifting friendship against easygoing waters"
0597,112,0.75,"Loyal canine narrates a warm family journey home, full of fluffy comfort"
0597,66,0.7,"Shy transit worker’s accidental heroism sparks a heartfelt, feel-good comedy"
0597,420,0.65,Whimsical cartoon girl’s journey through a fantastical wonderland delights
0597,418,0.6,Classic fairy-tale innocence wrapped in timeless music and magic
0597,419,0.55,"Charming nanny brings music, whimsy, and warm family bonds to life"
0598,12,1.0,Unraveling a twisting mystery leaves you questioning every clue long after
0598,654,0.95,Corruption and deceit in 1930s L.A. end with an ambiguous climax that lingers
0598,89,0.9,Haunting chase through neon-soaked streets raises profound questions of humanity
0598,59,0.85,Chance encounters in a fractured society leave the soul’s longings unresolved
0598,61,0.8,"A tale of marriage and revenge in war-torn Europe, steeped in moral uncertainty"
0598,60,0.75,"Grieving composer’s journey raises questions about fate, memory, and moral choice"
0598,591,0.7,"Courtroom thriller blurs truth and manipulation in a gripping, morally gray case"
0598,223,0.65,Paroled killer’s quiet presence challenges notions of redemption and justice
0598,325,0.6,Intersecting lives collide in a dark comedy where innocence and blame entwine
0598,479,0.55,Obsession and uncertainty whirl in a dizzying tale of identity and desire
0599,135,1.0,"An expansive journey into the indifferent cosmos, evoking profound cosmic insignificance."
0599,183,0.92,"Alien’s cold, unfeeling void traps its victims in a suffocating spaceship nightmare."
0599,89,0.88,Blade Runner’s rain-drenched dystopia underscores humanity’s smallness in a vast future.
0599,691,0.85,Dark City’s twisted urban labyrinth feels disorientingly controlled by an uncaring universe.
0599,159,0.82,Stalker’s enigmatic Zone creates creeping dread and existential unease at every turn.
0599,260,0.78,Event Horizon’s deep-space horror hints at an abyssal void beyond human comprehension.
0599,200,0.75,"The Shining’s silent halls and unseen forces evoke a relentless, inescapable dread."
0599,512,0.72,Wings of Desire’s lonely angels observe humanity’s smallness against the city’s vastness.
0599,1125,0.68,"The Innocents’ haunted house traps the soul in a subtle, claustrophobic psychological horror."
0599,135,0.65,2001’s monolith scenes make us feel insignificant before unknowable cosmic forces.
0600,1,1.0,"Toy Story’s playful toy hijinks bring pure, joyful laughter without a cruel bone in sight."
0600,168,0.94,"Monty Python’s absurd quests deliver nonstop, silly chaos that gleefully spoof everything."
0600,202,0.9,"Groundhog Day’s time-loop antics build hilarious, heartwarming absurdity on repeat."
0600,67,0.87,"Ace Ventura’s off-the-wall detective antics revel in high-energy, animal-loving goofiness."
0600,21,0.82,"Muppet Treasure Island’s raucous pirate romp sparkles with gleeful, family-friendly silliness."
0600,820,0.78,"Space Jam’s cartoon mayhem and slam-dunk madness are infectious, over-the-top fun."
0600,72,0.75,"The Mask’s zany transformations unleash wild, mischievous energy with a huge grin factor."
0600,41,0.72,"Billy Madison’s childlike antics and nonsensical gags make pure, gleeful lunacy."
0600,393,0.69,"Mrs. Doubtfire’s loving, cross-dressing chaos is warm-hearted comedy gold."
0600,367,0.65,Clueless’s bubbly teen wit and fast-paced banter are delightfully light-hearted.
0601,170,1.0,Cinema Paradiso’s sun-drenched memories of childhood fuel bittersweet film-lover nostalgia.
0601,1209,0.94,The Umbrellas of Cherbourg’s vivid jazz-tinged love story drips with tender longing.
0601,959,0.9,Dazed and Confused’s hazy 1970s summer vibe feels like a dream half-remembered.
0601,215,0.87,Field of Dreams’s pastoral magic and father-son warmth ache with gentle nostalgia.
0601,955,0.82,Before Sunrise’s wistful city wanderings capture the fleeting promise of youth.
0601,86,0.78,The Remains of the Day’s elegant reflections on duty and loss stir nostalgic ache.
0601,204,0.75,Back to the Future’s charming ’80s time-travel adventure sparkles with wistful joy.
0601,655,0.72,Stand by Me’s small-town childhood adventure throbs with bittersweet innocence.
0601,137,0.69,Big Night’s sumptuous celebration of friendship and food lingers with tender warmth.
0601,170,0.65,Cinema Paradiso’s final flood of film reels feels like a half-remembered dream.
0602,603,1.0,Rear Window’s claustrophobic apartment setting traps both hero and viewer in tense voyeurism.
0602,183,0.94,Alien’s tight corridors and shadowed vents leave no escape from something monstrous.
0602,260,0.9,Event Horizon’s sealed ship and creeping dread create suffocating cosmic terror.
0602,159,0.87,Stalker’s oppressive Zone walls push you to the brink of panic in every frame.
0602,200,0.82,The Shining’s infinite hotel corridors and malice-soaked walls crush any sense of safety.
0602,98,0.78,Silence of the Lambs’s interrogation rooms and mind games constrict with chilling intensity.
0602,568,0.75,"Speed’s speeding bus and ticking clock offer no refuge from escalating, airtight peril."
0602,38,0.72,"The Net’s digital noose tightens in every keystroke, trapping its heroine in unseen control."
0602,654,0.69,Chinatown’s labyrinthine secrets and noir gloom leave nowhere to run.
0602,54,0.65,Outbreak’s quarantine panic shows containment can become a prison with deadly stakes.
0603,150,1.0,Swingers’ witty banter and late-night misadventures sparkle with buddy chaos.
0603,16,0.92,French Twist’s playful love triangle bubbles with charming French farce.
0603,3,0.88,Four Rooms serves up anarchic New Year’s Eve escapades with gleeful absurdity.
0603,367,0.85,Clueless’s bubbly energy and stylized zaniness capture that pre-party excitement.
0603,21,0.82,"Muppet Treasure Island’s riotous puppet mayhem is pure, gleeful adventure."
0603,352,0.78,Spice World’s onstage madness and girl-power high jinks glitter with fun.
0603,249,0.75,"Austin Powers’s groovy ’60s send-up shines with cheeky, chaotic charm."
0603,72,0.72,The Mask’s over-the-top antics and cartoon flair are infectious.
0603,354,0.69,"The Wedding Singer’s retro rom-com vibe is sweet, playful, and kinetic."
0603,41,0.65,Billy Madison’s school-yard silliness escalates into outright joyful chaos.
0604,11,1.0,Se7en’s dark procedural drags you down a spiraling rabbit hole of paranoia.
0604,5,0.92,Copycat’s meticulous investigation traps you in mounting suspense and dread.
0604,12,0.88,The Usual Suspects’s labyrinthine mystery fuels obsessive “what-if” paranoia.
0604,302,0.85,L.A. Confidential’s tangled web of corruption deepens into conspiratorial dread.
0604,38,0.82,The Net’s creeping cyber-invasion turns every click into paranoid terror.
0604,654,0.78,Chinatown’s harmonic lies and hidden agendas breed investigative unease.
0604,672,0.75,Candyman’s legend-hunting obsession drags its investigator toward a murderous abyss.
0604,31,0.72,Crimson Tide’s submarine suspense tightens like a vice on truth and suspicion.
0604,656,0.69,M’s city-wide manhunt traps everyone in a net of suspicion and fear.
0604,11,0.65,Se7en’s relentless countdown leaves no room for peace of mind.
0605,496,1.0,It’s a Wonderful Life’s warmth and community kindness feel like a gentle embrace.
0605,8,0.94,"Babe’s farmyard friendships and gentle humor radiate pure, heartfelt kindness."
0605,14,0.9,Il Postino’s poetic bonds and seaside warmth evoke profound human decency.
0605,15,0.87,"Mr. Holland’s Opus celebrates genuine caring, uplifting teacher-student connections."
0605,143,0.82,The Sound of Music’s family love and song-filled joy wrap the heart in sweetness.
0605,215,0.78,"Field of Dreams’s simple, magical goodwill restores faith in kindness."
0605,137,0.75,Big Night’s shared meals and generosity commemorate simple human goodness.
0605,66,0.72,While You Were Sleeping’s tender gestures and patient affection glow warmly.
0605,173,0.69,The Princess Bride’s playful love and gallant honor shine with sincere charm.
0605,140,0.65,Homeward Bound’s loyal trio prove that friendship and empathy conquer all.
0606,136,1.0,Mr. Smith Goes to Washington’s idealistic heroism rings with earnest conviction.
0606,427,0.94,To Kill a Mockingbird’s moral courage and sincerity feel timelessly solid.
0606,197,0.9,Dead Poets Society’s passionate call to live fully is delivered with genuine heart.
0606,272,0.87,"Good Will Hunting’s raw, heartfelt truth and hope resonate with earnest belief."
0606,318,0.82,Schindler’s List’s noble humanity and conviction inspire profound emotional weight.
0606,275,0.78,Sense and Sensibility’s sincere warmth and dignity celebrate heartfelt integrity.
0606,696,0.75,Persuasion’s quiet grace and genuine emotion uphold true romantic earnestness.
0606,699,0.72,Little Women’s steadfast devotion and sincere bonds honor the power of love.
0606,86,0.69,The Remains of the Day’s dignified loyalty and genuine regret feel deeply real.
0606,116,0.65,Cold Comfort Farm’s heartfelt sincerity anchors its charming rural tale.
0607,135,1.0,"Epic journey through space unfolds in grand, meditative images of cosmic wonder"
0607,432,0.95,Animated symphony blends bold color and form in a hypnotic ballet of imagery
0607,89,0.9,Rain-soaked futurism paints a stunning portrait of cityscapes drenched in neon
0607,1411,0.85,Outlandish sci-fi romp drenched in pop art style and kaleidoscopic colors
0607,206,0.8,"Post-apocalyptic Tokyo bursts to life in jaw-dropping, cyber-pulsing animation"
0607,96,0.75,"High-octane future war scenes propelled by sleek, mind-bending special effects"
0607,175,0.7,"Bureaucratic nightmare rendered in surreal, eye-popping visual invention"
0607,113,0.65,Sumptuous period epic unfolds against the breathtaking vista of French countryside
0607,132,0.6,"Vivid Technicolor fantasy whisks you into a dreamlike, glittering land of wonders"
0607,141,0.55,"Undersea marvels come alive in lush, entrancing frames of oceanic spectacle"
0608,483,1.0,Two star-crossed lovers separated by war leave a bittersweet ache in every farewell
0608,286,0.95,Poignant memory of a doomed love story lingers long after its haunting last kiss
0608,955,0.9,A single perfect night together births an ache that lasts a lifetime
0608,1681,0.85,A tiny lost earring sets off parallel love stories that ache with near-miss longing
0608,1429,0.8,Hong Kong’s lonely hearts find fleeting connection in a city of passing strangers
0608,313,0.75,Youthful dreams aboard a doomed voyage leave a gorge of beautiful ‘what-ifs’
0608,990,0.7,Tolstoy’s tragic passion crackles with regret and longing in a grand Russian epic
0608,221,0.65,A wife’s faith and sacrifice echo in an unspoken ache of love tested by tragedy
0608,918,0.6,"An angel’s unseen devotion to a grieving surgeon pulses with tender, unfulfilled yearning"
0608,88,0.55,A lonely widower’s voice on the airwaves rekindles sweet sorrow and quiet hope
0609,55,1.0,A lone hitman’s precision and unwavering skill drive a masterful tale of silent resolve
0609,273,0.95,Meticulous heist sequences showcase flawless execution at every perfectly timed step
0609,193,0.9,Top test pilots’ disciplined daring yields historic breakthroughs in high-speed flight
0609,127,0.85,"Mafia mastermind’s calculated genius unfolds in a taut, impeccably orchestrated power play"
0609,187,0.8,Parallel rises of a crime lord and his son reveal unmatched mastery in criminal enterprise
0609,205,0.75,"A legendary general’s strategic brilliance reshapes a war with disciplined, decisive command"
0609,265,0.7,Submarine defector’s cunning gamble and naval precision deliver edge-of-your-seat satisfaction
0609,194,0.65,"Con artists’ flawless deception and synchronized cons play out in a clever, complex sting"
0609,28,0.6,NASA and astronauts’ seamless teamwork and split-second precision deliver a triumphant return
0609,693,0.55,High-stakes gambling rigged with cold calculation and ruthless negotiation
0610,568,0.95,"Unrelenting high-speed thriller on a moving bus, constant tension without graphic violence."
0610,28,0.92,"True story space crisis, gripping problem-solving and nail-biting suspense under pressure."
0610,300,0.9,"Presidential hijacking with tight timelines and stakes, thrill ride from start to finish."
0610,566,0.88,Political intrigue and jungle warfare blend into a taut man-hunt with escalating urgency.
0610,385,0.87,"Spy action with sharp humor, smooth chases and no-nonsense suspense amid covert ops."
0610,233,0.85,"Naval hostage standoff on a battleship, enclosed environment fuels steady rising tension."
0610,1228,0.83,"Convict-filled railroad siege, claustrophobic set-pieces and ticking clock drama."
0610,546,0.82,"A bomber gone rogue in mid-flight, strategic cat-and-mouse that skips gore for pure suspense."
0610,7,0.8,"Time-travel manhunt through dystopian chaos, cerebral tension and mind-bending stakes."
0610,258,0.78,First contact dilemma handled with quiet intensity and mounting curiosity rather than violence.
0611,64,0.95,"Hope and friendship bloom in a grim prison, uplifting finale earned through hard-won struggle."
0611,496,0.92,"Gentle celebration of life’s worth, heartfelt redemption and community warmth."
0611,215,0.9,"Magical baseball journey bridging generations, quiet faith inspiring profound wonder."
0611,196,0.88,"Emotional exploration of youth and freedom, bittersweet lessons that endure."
0611,136,0.87,"Idealistic stand against corruption, stirring oratory and unwavering integrity."
0611,15,0.85,"Portrait of devotion and impact, unexpected legacy born from daily perseverance."
0611,170,0.83,"Love letter to memories and cinema, tender nostalgia enriched with real-world warmth."
0611,427,0.82,"Gentle moral awakening in a small town, heartfelt justice and unwavering empathy."
0611,485,0.8,"Transformation and wit entwine, charming romance underscored by personal growth."
0611,272,0.78,"Genuine friendship and breakthrough therapy, moving journey to self-acceptance."
0612,663,0.95,"Simple gardener’s innocent wisdom reshapes lives, dry humor and subtle magic in everyday speech."
0612,202,0.92,"Quirky time loop with gentle humor, undercurrents of warmth and eventual personal growth."
0612,419,0.9,"Enchanting nanny’s playful miracles, delightful everyday magic and enduring optimism."
0612,420,0.88,"Whimsical descent into a dreamlike world, charming strangeness and childlike wonder."
0612,428,0.87,"Bittersweet romance of eccentric souls, quirky humor tinged with melancholy magic."
0612,91,0.85,"Lovingly crafted stop-motion fantasia, haunting beauty and whimsical wonder."
0612,378,0.83,"Subtle Christmas enchantment that restores faith, warm humor with a gentle touch."
0612,1,0.82,"Sentient toys’ secret lives, charming detail and heartfelt moments with a magical touch."
0612,8,0.8,"Country charm meets talking pig camaraderie, soft magic woven into everyday farm life."
0612,151,0.78,"Whimsical chocolate factory full of wonder, fantastical delights in a gentle, strange world."
0613,12,1.0,"A masterclass in deceit, this crime thriller teases out secrets with razor-sharp dialogue and a devastating final twist."
0613,159,0.95,"Seductive and scandalous, this erotic thriller drips with whispered lies and high-stakes mystery."
0613,43,0.9,"Corporate betrayals and hushed conspiracies fuel this slick legal drama, where every secret counts."
0613,333,0.88,A reality-bending mind game that ratchets up tension as buried truths surface in shocking fashion.
0613,11,0.86,"Seven sins and darker secrets converge in an atmospheric hunt for a killer, whispering dread at every turn."
0613,77,0.84,"A young lawyer uncovers buried scandals in a ruthless law firm, where every revelation risks everything."
0613,55,0.82,"A brilliant profiler drawn into a deadly puzzle, where each whispered clue inches closer to terror."
0613,654,0.8,A detective peels back a city’s shiny veneer to expose lethal corruption just beneath the surface.
0613,54,0.78,A viral outbreak kept hidden ignites panic and secrets in this pulse-pounding medical thriller.
0613,200,0.76,"A tense hunt for a manipulative psychopath, where every secret lurking in the shadows threatens to explode."
0614,441,1.0,"A family moves into a pristine home, only to find unseen terrors lurking in its walls and whispers in the night."
0614,438,0.95,"Suburban dullness shattered by a monstrous terror rising from the sea, hiding its claws beneath calm waters."
0614,440,0.9,"Sinister shadows return to a sleepy town, reigniting old horrors behind every manicured hedge."
0614,439,0.88,An evil dollhouse mirrors twisted secrets in a picture-perfect suburb under its glassy gaze.
0614,442,0.86,"A priest’s dark confessions haunt an idyllic village, turning piety into paranoia."
0614,305,0.84,"A perfect family, a terrible ice storm, and a suburban calm cracking open to reveal hidden fractures."
0614,123,0.82,"The living dead stroll through a peaceful town, unraveling its everyday bliss with every ghostly whisper."
0614,337,0.8,An eccentric family estate brims with offbeat charm and lurking madness behind its genteel facade.
0614,565,0.78,"Children in a placid town fall silent in a chilling dream, revealing an unsettling force at the heart of normalcy."
0614,1230,0.76,"A top-secret CIA mission crashes into a town’s calm, kicking off unseen dangers beneath friendly streets."
0615,60,1.0,A woman's silent grief and icy resolve unfold amidst grand but lonely Geneva streets.
0615,23,0.95,"A solitary cabbie weaves through neon-soaked nights, haunted by disconnection in a crowded city."
0615,957,0.9,An outsider’s quiet wisdom and gentle humor bridge the gap between cultural worlds in rural Oz.
0615,517,0.88,A poet’s reflective wanderings through New York capture the ache of living between crowds.
0615,305,0.86,"Beneath suburbia’s frozen veneer lies a tapestry of alienation, craving warmth and belonging."
0615,179,0.84,"A lone ultraviolent antihero navigates a dystopian city, seeking a spark of real human connection."
0615,175,0.82,"A Kafkaesque journey through bureaucratic ruins, where alienation becomes a living, breathing foe."
0615,475,0.8,"Five friends drift through Edinburgh’s gray streets, yearning to escape the emptiness of their routines."
0615,514,0.78,Neurotic banter and tender vulnerability collide as a comic duo dances around honest emotion.
0615,605,0.76,A mother and daughter’s nostalgic letters whisk us through moments of icy beauty and quiet longing.
0616,1,1.0,"Warm-hearted adventure that feels like a cozy embrace in a world of friendly, familiar faces."
0616,8,0.95,Gentle countryside charm and a lovable pig’s journey offer down-home comfort and simple joy.
0616,78,0.9,A young boy’s friendship with an orca brings soothing wonder and tender moments.
0616,88,0.88,"A sweet, snow-kissed romance that feels like a comforting chat by the fireside."
0616,66,0.86,"Lighthearted holiday magic and warm banter make this a gentle, feel-good escape."
0616,393,0.84,"Hilarious family antics wrapped in a loving, goofy spirit that soothes the soul."
0616,272,0.82,Grounded performances and uplifting friendship threads craft a nurturing cinematic hug.
0616,255,0.8,Charming wit and heartfelt warmth turn a spilled plan into a deliciously cozy romance.
0616,15,0.78,A teacher’s life-affirming journey offers gentle tunes and soft reflections on belonging.
0616,102,0.76,Delightful feline capers in Paris deliver playful comfort and easy smiles.
0617,216,1.0,Witty banter and electric chemistry make this a sparkling romantic romp for any first-date feel.
0617,487,0.95,"Effortless charm and playful curiosity ignite a dreamy, sunlit Parisian adventure."
0617,605,0.9,Family warmth and sweet flirtations shimmer under festive lights and tender laughs.
0617,514,0.88,Neurotic humor and vulnerable honesty create a love story buzzing with vibrant wit.
0617,70,0.86,Effervescent gatherings and quick-witted romance sparkle in this delightful ensemble.
0617,66,0.84,Cozy banter and shy glances warm this Christmas Eve romance into a twinkling delight.
0617,88,0.82,"Snowy strolls and heartfelt jokes dance together in this charming, feel-good pairing."
0617,49,0.8,"Horn-rimmed quips and intellectual sparks make this an endearing, bookish love affair."
0617,1287,0.78,Silky dancefloor banter and cheeky grins twirl in this toe-tapping romantic comedy.
0617,605,0.76,Intimate glances and seasonal joy mingle in this classic holiday meet-cute.
0618,134,1.0,A poetic tragedy charting the rise and fall of a powerful media magnate amid decay and regret.
0618,488,0.9,A faded film star’s tragic descent in Hollywood’s golden age embodies the beauty of decay.
0618,192,0.85,"Raging Bull’s boxer spirals into self-destruction in a hauntingly raw, introspective descent."
0618,23,0.8,Taxi Driver portrays a lonely icon’s psychological decay against a grim urban backdrop.
0618,10,0.75,"A modern take on Richard III’s ruthless rise and inevitable ruin in a stylish, tragic retelling."
0618,175,0.7,Brazil’s dystopian world bleeds surreal beauty and bureaucratic collapse in a haunting vision.
0618,180,0.65,Apocalypse Now’s Kurtz embodies the poetic tragedy of power corrupted by the jungle’s decay.
0618,649,0.6,"Once Upon a Time in America weaves a majestic, melancholic epic of ambition lost to time."
0618,51,0.55,Legends of the Fall portrays a family’s noble rise and crushing sorrow amid changing frontiers.
0618,89,0.5,Blade Runner drapes a noir vision of a dying city and a man confronting his own obsolescence.
0619,657,1.0,"The Manchurian Candidate immerses you in Cold War scheming, betrayals and paranoid power plays."
0619,265,0.95,Hunt for Red October builds icy tension and shifting loyalties in a high-stakes submarine standoff.
0619,291,0.9,Absolute Power exposes backroom deals and moral ambiguity at the highest levels of government.
0619,347,0.85,Wag the Dog delivers sly satire on media-politics manipulation and cynical spin tactics.
0619,58,0.8,"Quiz Show exposes TV politics, hidden agendas and the subtle twists behind public perception."
0619,52,0.75,The Madness of King George shows court intrigue and a monarch’s fragile mind in a tense Regency crisis.
0619,566,0.7,Clear and Present Danger mixes CIA maneuvers and shifting allegiances in a tense international chess game.
0619,328,0.65,"Conspiracy Theory thrills with paranoid hunts, hidden plots and a lone man pursued by dark forces."
0619,31,0.6,Crimson Tide traps smart commanders in a nuclear standoff where split-second decisions carry global weight.
0619,685,0.55,"Executive Decision puts you inside a covert mission, intense negotiations and shifting alliances under fire."
0620,304,1.0,Fly Away Home soars on a heart-opening journey of discovery and the freedom of the open sky.
0620,664,0.95,"Paris, Texas captures the vast beauty and lonely wonder of a road-bound search for home."
0620,135,0.9,Walkabout wanders into awe and innocence on a transformative trek through Australia’s wilds.
0620,140,0.85,Homeward Bound: The Incredible Journey delights with a brave trek and loyal hearts across the wilderness.
0620,210,0.8,Indiana Jones and the Last Crusade ignites epic adventure on the road to the Holy Grail.
0620,174,0.75,"Raiders of the Lost Ark races across exotic lands in pure, old-school treasure-hunting thrill."
0620,141,0.7,"20,000 Leagues Under the Sea invites you on a breathtaking undersea odyssey of uncharted wonder."
0620,173,0.65,The Princess Bride blends quirky humor and swashbuckling adventure into an endlessly uplifting quest.
0620,28,0.6,"Apollo 13 turns space travel into a gripping, heroic journey where ingenuity and hope prevail."
0620,82,0.55,"Jurassic Park transports you on a wild ride of discovery, danger and the wonder of living dinosaurs."
0621,140,1.0,Homeward Bound: The Incredible Journey is a heartfelt quest of friendship and homecoming without talking animals.
0621,755,0.95,Jumanji’s magical board game adventure thrills with non-stop mystery and family-friendly excitement.
0621,94,0.9,Home Alone packs clever kid-driven adventure and mystery-solving with zero talking animals or singing.
0621,304,0.85,Fly Away Home delivers a young heroine’s uplifting journey of hope and daring discovery.
0621,78,0.8,Free Willy inspires with a boy’s quest to save his orca friend in a heartfelt family adventure.
0621,141,0.75,"20,000 Leagues Under the Sea enthralls families with an undersea voyage filled with wonder and peril."
0621,173,0.7,"The Princess Bride’s enchanting quest blends humor, mystery and pure adventure for all ages."
0621,174,0.65,Raiders of the Lost Ark is a timeless family adventure of globetrotting thrills and daring quests.
0621,210,0.6,"Indiana Jones and the Last Crusade sparks a fun, family-friendly journey in search of a legendary relic."
0621,138,0.55,D3: The Mighty Ducks scores a family sports adventure as underdog hockey heroes chase their dreams.
0622,11,1.0,Seven drapes a decaying city in moral ambiguity as detectives chase a shadowy serial killer.
0622,273,0.95,"Heat paints Los Angeles as a character in a gritty dance of crime, loyalty and shifting allegiances."
0622,39,0.9,Strange Days’ claustrophobic near-future L.A. breathes urban decay and moral compromise.
0622,325,0.85,Crash confronts a fractured Los Angeles where chance encounters expose moral contradictions.
0622,42,0.8,Clerks captures New Jersey’s underbelly in a character-driven slice of life amid urban grunge.
0622,829,0.75,"Chungking Express turns Hong Kong’s neon streets into a melancholy, romantic urban odyssey."
0622,772,0.7,"Kids immerses in raw city life and moral blur through compelling, unfiltered youth perspectives."
0622,856,0.65,"Night on Earth uses cityscapes as silent characters in intimate, morally complex nocturnal tales."
0622,475,0.6,Trainspotting dives into gritty Edinburgh streets where youth navigate chaos and moral shadows.
0622,53,0.55,Natural Born Killers prowls America’s highways in a hallucinatory critique of violence and decay.
0623,17,0.95,Starts as a gritty crime thriller before exploding into full-on horror at a roadside bar
0623,1408,0.85,Begins as romantic drama then pivots to supernatural horror with ghostly vengeance
0623,127,0.83,Romantic comedy tone gives way to tense psychological thriller in court
0623,11,0.8,Light detective banter darkens into grim serial killer cat-and-mouse
0623,44,0.78,Warm small-town drama turns into tense murder mystery after a suspicious death
0623,77,0.75,Law-office romance sours and morphs into high-stakes conspiracy thriller
0623,57,0.72,"Starts as office drama, spirals into chilling cult thriller"
0623,5,0.7,Calm profiler procedural transforms into gripping serial killer standoff
0623,73,0.68,Comedy-of-errors heist comedy shifts into adrenaline-fuelled thriller
0623,24,0.65,Martial-arts fish-out-of-water comedy flips into savage street-gang violence
0624,270,0.98,Explores genetic engineering’s impact on society and personal identity in a near-future world
0624,258,0.96,First contact sets off deep ethical and faith-driven dilemmas for humankind
0624,7,0.93,Time travel virus story highlights human cost of pandemics in a dystopian future
0624,82,0.9,Revived dinosaurs force scientists to confront consequences of playing god
0624,96,0.88,Shape-shifting AI threat explores the dangers of lethal autonomous technology
0624,54,0.85,Medical thriller examines outbreak response ethics and government secrecy
0624,39,0.83,Illicit neural recording tech sparks moral debate on privacy and trauma
0624,99,0.8,Classic android hunt raises questions about humanity and artificial life
0624,62,0.78,Stargate conceit examines cultural exchange and technological hubris
0624,56,0.75,Nonlinear crime saga explores violence as entertainment and moral decay
0625,185,0.98,Psychological tension builds as reality and delusion blur around its central heroine
0625,489,0.96,Dream-logic terror keeps you guessing whether visions are real or in his mind
0625,479,0.93,Slow-burn dread as a man’s insomnia-induced hallucinations unravel
0625,198,0.9,Mysterious assassin keeps both hero and audience guessing what’s real
0625,124,0.88,Lonely cabbie’s descent into paranoia where nightmares feel real
0625,565,0.85,Eerie stillness and doubts over mind control create creeping unease
0625,448,0.82,Brooding atmosphere heightens mistrust of each other and the uncanny
0625,674,0.8,Sultry horror where cult secrets may only exist in protagonist’s mind
0625,1243,0.78,Morgue watchman questions even his own senses during grim nocturnal shift
0625,124,0.75,Shadowed streets and whispered conspiracy leave hero unsure of reality
0626,367,0.95,"Witty script modernizes Austen’s Emma in a smart, heartfelt teen comedy"
0626,93,0.92,"Sharp, darkly funny look at middle-school life with unforgettable authenticity"
0626,111,0.9,Charming romance scripted with real people’s quirks and genuine wit
0626,366,0.88,Lighthearted rom-com with genuine characters and clever nods to Cinderella
0626,150,0.85,"Insider view of single life that feels funny and grounded, like a modern Pygmalion"
0626,42,0.83,Raw dialogue captures youthful honesty in a witty day-in-the-life comedy
0626,70,0.8,Intelligent British wit brings real heart to this wedding-centric comedy
0626,1110,0.78,"Quirky characters feel lived-in in this smart, low-key teen comedy"
0626,106,0.75,Adorable teen romance with clever humor and genuine character depth
0626,36,0.72,Understated high-school tale with smart dialogue and authentic emotion
0627,12,0.98,A high-stakes heist unravelled by a twist-ending that rewrites every alibi
0627,273,0.96,Masterminds clash in meticulous criminal vs cop chess match
0627,568,0.94,One-tick bomb-on-a-bus race-against-time where brains save the day
0627,174,0.92,Archaeologist and outlaw outwit Nazis in globe-trotting action caper
0627,31,0.9,"Submarine thriller turns on tactical brilliance, not brute force"
0627,28,0.88,Space mission gone wrong becomes clever gamble against catastrophe
0627,299,0.85,Tech-wizard outsmarts villains using his brain more than his brawn
0627,98,0.83,Courtroom strategy fuels a last-minute twist in this legal cat-and-mouse
0627,151,0.8,Con-man comedy heist where cons are pulled off with razor-sharp cunning
0627,32,0.78,Documentary style adds strategic depth to this unconventional revenge tale
0628,164,0.95,"Adventure through colonial Africa from the rifleman’s view, not the governor’s"
0628,279,0.93,"Coming-of-age amid Jim Crow life, we see history through young eyes"
0628,23,0.9,True grit street-level view of New York’s underbelly before the courts
0628,62,0.88,Common soldier’s eyes open wide to ancient alien power—no kings in sight
0628,1116,0.85,An English governess grapples with ghosts in a remote estate before 1900
0628,107,0.83,Convict’s memoir from a hulking iron cage becomes urgent social testimony
0628,149,0.8,Exiled Irishman’s struggles give an everyman view of Tudor England’s costs
0628,44,0.78,A widow’s fight with gossip mill shows life below the gentry’s drawing rooms
0628,20,0.76,Naturalist in Victorian England uncovers class tensions in servant quarters
0628,49,0.74,Widower turns to car bolter’s daughter for love while rebuilding life in 1910
